date,open,high,low,close,amount_yi,pe
2023-09-27,2694.26,2725.06,2693.53,2703.02,326.04,45.53
2023-09-28,2715.05,2734.73,2703.4,2718.57,317.65,45.79
2023-10-09,2715.09,2745.72,2703.41,2730.16,341.55,46.01
2023-10-10,2734.34,2748.4,2715.12,2733.45,334.41,45.95
2023-10-11,2734.24,2806.61,2727.71,2778.06,451.55,46.6
2023-10-12,2784.82,2789.04,2748.01,2759.88,328.21,46.33
2023-10-13,2741.56,2750.59,2703.16,2716.18,327.4,45.59
2023-10-16,2708.89,2709.16,2651.96,2663.9,281.97,44.78
2023-10-17,2672.8,2676.75,2636.28,2661.57,232.0,44.8
2023-10-18,2648.4,2648.4,2574.23,2613.82,359.43,43.92
2023-10-19,2599.99,2654.92,2596.55,2601.63,370.66,43.53
2023-10-20,2586.16,2598.39,2521.19,2523.72,336.37,42.28
2023-10-23,2530.59,2536.46,2460.78,2482.08,335.22,41.92
2023-10-24,2494.33,2519.54,2456.13,2473.42,372.23,41.75
2023-10-25,2492.93,2536.41,2490.3,2500.53,373.98,42.18
2023-10-26,2483.49,2504.1,2465.62,2502.85,362.07,42.31
2023-10-27,2493.9,2532.38,2481.7,2521.76,353.82,42.64
2023-10-30,2525.32,2590.76,2520.97,2582.38,388.55,43.65
2023-10-31,2589.76,2594.23,2542.73,2562.75,309.78,43.36
2023-11-01,2560.86,2583.65,2543.73,2543.73,309.91,43.02
2023-11-02,2549.31,2570.31,2522.21,2522.86,292.87,42.69
2023-11-03,2530.92,2595.22,2530.92,2584.59,380.65,43.66
2023-11-06,2606.45,2665.08,2606.45,2660.17,453.32,44.97
2023-11-07,2653.03,2723.85,2645.05,2708.77,483.07,45.67
2023-11-08,2703.01,2754.6,2699.73,2726.91,493.46,45.91
2023-11-09,2727.57,2754.05,2703.87,2724.62,441.32,45.86
2023-11-10,2704.75,2730.27,2692.6,2705.43,361.49,45.57
2023-11-13,2728.14,2780.51,2725.98,2745.09,432.93,46.13
2023-11-14,2747.21,2777.42,2740.53,2767.5,388.17,46.26
2023-11-15,2805.23,2811.02,2764.28,2776.2,402.08,46.5
2023-11-16,2759.82,2782.62,2735.73,2735.73,301.17,45.79
