date,fin_balance,loan_balance,fin_buy,guarantee
2015-03-05,12195.6,55.16,1160.23,246.34
2015-03-06,12265.7,52.66,1002.89,242.41
2015-03-09,12416.1,51.18,1054.41,245.44
2015-03-10,12624.37,47.95,1101.14,245.85
2015-03-11,12868.72,45.05,1092.95,245.21
2015-03-12,13081.1,47.82,1286.99,246.06
2015-03-13,13121.17,48.27,1142.64,247.72
2015-03-16,13048.01,54.59,1453.91,253.85
2015-03-17,13143.82,57.64,1799.47,254.3
2015-03-18,13350.89,63.97,1846.87,256.77
2015-03-19,13572.06,62.68,1792.87,255.9
2015-03-20,13768.37,65.63,1963.92,255.19
2015-03-23,13927.65,72.13,1960.18,253.08
2015-03-24,14139.51,69.82,2254.93,258.35
2015-03-25,14363.01,70.71,1947.03,243.39
2015-03-26,14515.83,71.6,1816.88,254.26
2015-03-27,14587.42,73.8,1438.05,256.73
2015-03-30,14763.97,81.89,1916.59,257.3
2015-03-31,14864.39,79.29,2054.92,255.93
2015-04-01,15107.05,83.89,1860.06,257.42
2015-04-02,15297.61,84.03,1937.09,258.66
2015-04-03,15449.94,85.35,1951.04,260.69
2015-04-07,15785.05,91.07,2208.8,263.27
2015-04-08,16016.75,90.93,2397.18,261.17
2015-04-09,16221.81,102.33,2273.87,257.92
2015-04-10,16437.09,88.76,1938.53,261.53
2015-04-13,16753.48,88.08,2176.09,264.24
2015-04-14,17040.67,84.17,2156.0,263.43
2015-04-15,17274.27,82.7,2020.5,262.27
2015-04-16,17438.67,86.19,1786.99,259.82
2015-04-17,17303.9,88.13,2321.76,261.66
2015-04-20,17244.15,83.82,2767.34,257.67
2015-04-21,17315.95,87.38,2204.75,263.6
2015-04-22,17543.25,94.08,2578.28,267.56
2015-04-23,17693.17,92.87,2533.31,266.48
2015-04-24,17802.15,88.84,2393.3,264.87
2015-04-27,18063.26,94.06,2470.68,258.98
2015-04-28,18136.36,89.93,2576.6,258.98
2015-04-29,18251.6,90.1,1921.5,
2015-04-30,18307.0,87.8,2008.9,
2015-05-04,18581.9,89.3,1856.4,
2015-05-05,18710.7,73.6,2047.0,
2015-05-06,18912.9,70.4,1914.0,
2015-05-07,18998.5,61.5,1407.6,
2015-05-08,18754.1,63.4,1423.5,
2015-05-11,18820.9,75.2,1950.2,
2015-05-12,18949.7,81.5,2148.2,
2015-05-13,19137.0,83.7,2153.6,
2015-05-14,19265.1,82.8,1816.6,
2015-05-15,19287.5,74.3,1699.5,
2015-05-18,19478.1,71.8,1614.3,
2015-05-19,19767.3,73.2,1901.6,
2015-05-20,20075.1,71.9,2249.3,224.47
2015-05-21,20261.4,77.4,1980.7,
2015-05-22,20131.1,83.9,2502.0,
2015-05-25,20234.6,94.8,2610.2,
2015-05-26,20438.8,98.5,2700.2,
2015-05-27,20581.9,96.7,2620.5,
2015-05-28,20696.6,79.6,2905.9,
2015-05-29,20728.6,71.7,1942.9,
2015-06-01,21029.6,79.1,2130.5,
2015-06-02,21346.2,77.2,2298.7,
2015-06-03,21555.0,75.6,2259.7,
2015-06-04,21698.9,75.2,2354.7,
2015-06-05,21655.7,81.2,2734.6,
2015-06-08,21701.7,91.0,2716.8,
2015-06-09,21773.9,89.5,2340.3,
2015-06-10,21923.1,90.9,2155.7,
2015-06-11,22056.7,92.6,2085.5,
2015-06-12,22204.6,92.3,2187.9,
2015-06-15,22316.6,87.4,2186.6,
2015-06-16,22400.7,76.0,1842.2,
2015-06-17,22548.0,69.6,1665.3,
2015-06-18,22664.3,63.7,1575.8,
2015-06-19,22608.2,48.8,1465.3,
2015-06-23,22452.7,51.5,1394.1,
2015-06-24,22049.2,61.9,1623.1,
2015-06-25,21815.5,63.7,1703.1,
2015-06-26,21239.4,47.6,1444.0,
2015-06-29,20837.2,44.9,1697.8,
2015-06-30,20444.8,47.0,1694.1,
2015-07-01,20303.4,47.3,1593.6,
2015-07-02,19795.0,40.0,1358.1,
2015-07-03,19065.3,31.2,1204.2,
2015-07-06,17668.5,30.2,1381.8,
2015-07-07,16201.8,27.8,940.8,
2015-07-08,14437.8,25.2,584.7,
2015-07-09,14359.8,26.1,1172.5,
2015-07-10,14379.7,27.1,1267.1,
2015-07-13,14368.1,28.2,1469.4,
2015-07-14,14387.8,28.1,1573.6,
2015-07-15,14197.3,27.4,1364.5,
2015-07-16,14185.5,26.8,1188.9,
2015-07-17,14254.5,27.9,1397.7,
2015-07-20,14238.8,31.8,1575.8,
2015-07-21,14325.4,34.1,1442.6,
2015-07-22,14362.6,34.7,1491.0,
2015-07-23,14552.5,33.8,1710.2,
2015-07-24,14542.3,34.6,1879.6,
2015-07-27,14261.5,31.7,1498.3,
2015-07-28,13775.8,29.4,1167.7,
2015-07-29,13690.2,32.4,1115.8,
2015-07-30,13677.2,32.7,1276.7,
2015-07-31,13352.0,32.6,786.9,
2015-08-03,12937.4,35.0,665.0,
2015-08-04,13098.5,36.4,1035.4,260.64
2015-08-05,13090.4,35.2,1013.8,257.3
2015-08-06,13053.3,34.4,729.1,256.1
2015-08-07,13141.7,31.2,999.8,261.7
2015-08-10,13371.2,33.4,1513.6,271.6
2015-08-11,13510.4,32.2,1602.8,271.5
2015-08-12,13555.9,33.1,1263.3,267.8
2015-08-13,13693.8,32.6,1305.9,272.8
2015-08-14,13747.7,31.3,1464.0,272.7
2015-08-17,13891.1,35.6,1455.0,274.5
2015-08-18,13685.9,36.5,1581.7,259.2
2015-08-19,13617.8,34.9,1266.0,265.4
2015-08-20,13537.4,35.3,1070.9,255.7
2015-08-21,13229.9,32.8,868.9,244.7
2015-08-24,12452.5,29.7,582.4,233.7
2015-08-25,11600.2,27.7,581.4,227.0
2015-08-26,11055.4,28.5,820.2,226.2
2015-08-27,10742.0,30.5,724.1,238.4
2015-08-28,10720.3,31.6,943.5,250.3
2015-08-31,10558.6,32.6,764.7,247.0
2015-09-01,10121.6,31.8,585.0,241.0
2015-09-02,9591.0,31.3,516.8,240.2
2015-09-07,9753.8,30.8,710.8,238.9
2015-09-08,9729.2,32.2,554.4,249.1
2015-09-09,9872.3,33.0,953.3,254.1
2015-09-10,9841.7,32.4,616.3,251.2
2015-09-11,9818.2,31.0,543.9,252.2
2015-09-14,9533.0,30.5,616.0,243.3
2015-09-15,9326.7,29.1,449.8,234.9
2015-09-16,9351.5,30.1,617.8,248.7
2015-09-17,9382.9,29.4,767.5,244.1
2015-09-18,9361.8,29.2,495.4,244.9
2015-09-21,9378.8,29.6,598.7,250.2
2015-09-22,9385.6,29.8,719.0,253.3
2015-09-23,9369.9,29.2,581.3,250.4
2015-09-24,9371.8,29.5,550.6,252.4
2015-09-25,9246.8,28.8,532.0,245.7
2015-09-28,9258.0,29.2,417.9,249.2
2015-09-29,9182.8,28.1,394.0,245.3
2015-09-30,9040.5,26.8,326.4,245.6
2015-10-08,9195.5,28.9,703.5,253.2
2015-10-09,9208.9,29.0,644.2,256.4
2015-10-12,9451.1,29.8,1124.5,264.5
2015-10-13,9495.7,29.6,839.5,267.3
2015-10-14,9548.7,29.5,842.3,262.9
2015-10-15,9660.7,30.0,982.8,269.6
2015-10-16,9697.6,29.4,1162.8,271.8
2015-10-19,9821.6,29.8,1191.7,271.1
2015-10-20,9932.9,30.2,1083.0,272.8
2015-10-21,9850.5,29.2,1342.6,260.1
2015-10-22,9983.0,29.5,1076.7,267.3
2015-10-23,10076.2,29.7,1239.9,272.1
2015-10-26,10209.6,29.8,1330.1,272.1
2015-10-27,10276.3,29.9,166.0,273.8
2015-10-28,10253.5,29.9,1018.3,267.3
2015-10-29,10323.8,29.5,866.0,268.1
2015-10-30,10301.7,29.0,923.3,267.8
2015-11-02,10277.4,28.9,792.0,262.2
2015-11-03,10289.8,28.7,654.3,262.1
2015-11-04,10494.3,29.7,1300.0,272.7
2015-11-05,10674.4,30.0,1911.5,272.7
2015-11-06,10808.3,30.4,1637.8,277.7
2015-11-09,11141.6,31.1,1943.4,278.3
2015-11-10,11351.0,30.8,1758.6,277.4
2015-11-11,11498.9,30.7,1499.4,278.8
2015-11-12,11632.4,31.1,1538.1,280.0
2015-11-13,11641.7,31.6,1408.8,272.4
2015-11-16,11769.2,31.6,1132.1,275.4
2015-11-17,11944.7,32.1,1679.7,271.3
2015-11-18,11954.4,31.9,1160.1,266.8
2015-11-19,12092.8,31.4,1076.7,272.1
2015-11-20,12189.5,31.6,1367.1,272.2
2015-11-23,12151.0,31.1,1104.5,270.5
2015-11-24,12171.4,31.0,853.1,273.3
2015-11-25,12191.1,31.4,1059.3,277.5
2015-11-26,12173.1,31.9,1132.8,276.5
2015-11-27,11942.4,29.5,1094.5,263.2
2015-11-30,11932.0,29.1,952.6,266.9
2015-12-01,11953.3,29.7,844.7,267.6
2015-12-02,11908.1,31.1,913.8,270.34
2015-12-03,11849.5,30.8,861.4,275.8
2015-12-04,11642.3,30.3,732.8,273.7
2015-12-07,11633.1,30.9,700.1,276.3
2015-12-08,11555.9,30.6,696.7,271.8
2015-12-09,11541.5,30.4,663.6,271.7
2015-12-10,11520.7,30.5,705.2,271.3
2015-12-11,11512.0,29.8,599.5,270.2
2015-12-14,11653.2,30.2,793.9,277.1
2015-12-15,11686.5,29.3,795.5,278.4
2015-12-16,11716.8,29.5,761.0,279.0
2015-12-17,11706.2,31.3,1024.3,283.7
2015-12-18,11710.5,30.9,972.8,281.5
2015-12-21,11806.6,32.3,1093.1,283.9
2015-12-22,11904.2,31.4,1011.6,285.7
2015-12-23,12024.8,32.2,1224.6,283.3
2015-12-24,12081.3,30.3,862.7,282.2
2015-12-25,12077.0,29.8,728.4,283.3
2015-12-28,11864.9,29.4,828.8,277.3
2015-12-29,11869.5,29.9,625.7,279.0
2015-12-30,11883.6,29.9,694.3,280.9
2015-12-31,11712.2,29.6,566.0,277.3
2016-01-04,11587.4,27.1,553.7,257.6
2016-01-05,11374.0,27.3,661.6,257.8
2016-01-06,11315.1,27.9,602.9,264.3
2016-01-07,11200.2,25.6,166.4,244.6
2016-01-08,10965.5,25.1,615.0,250.8
2016-01-11,10619.9,24.0,522.1,239.3
2016-01-12,10426.8,23.6,433.3,241.9
2016-01-13,10239.1,23.2,391.6,236.2
2016-01-14,10141.7,23.0,469.6,245.5
2016-01-15,9974.4,22.4,415.2,238.4
2016-01-18,9968.7,22.6,419.6,242.5
2016-01-19,9952.7,23.9,517.8,251.2
2016-01-20,9915.1,23.1,506.2,248.0
2016-01-21,9831.9,23.5,446.2,238.8
2016-01-22,9789.7,22.6,374.7,242.5
2016-01-25,9752.1,22.9,338.4,244.7
2016-01-26,9509.0,21.3,385.6,230.9
2016-01-27,9296.0,21.4,404.3,232.4
2016-01-28,9128.5,20.8,299.5,225.5
2016-01-29,9070.4,20.7,360.9,234.2
2016-02-01,8975.5,20.1,274.4,231.2
2016-02-02,8980.6,20.4,347.6,238.4
2016-02-03,8927.3,20.2,291.5,239.6
2016-02-04,8883.5,20.0,366.5,243.8
2016-02-05,8699.0,18.2,238.5,241.1
2016-02-15,8732.2,19.0,303.5,241.7
2016-02-16,8789.4,20.6,467.5,250.5
2016-02-17,8803.2,21.8,484.2,254.3
2016-02-18,8826.7,21.7,514.2,254.1
2016-02-19,8817.2,21.1,394.0,254.1
2016-02-22,8851.1,22.2,555.0,258.7
2016-02-23,8848.3,22.2,483.0,257.6
2016-02-24,8869.9,22.6,502.9,259.3
2016-02-25,8733.7,21.3,543.9,242.7
2016-02-26,8675.2,21.2,368.9,242.9
2016-02-29,8508.0,21.0,328.5,234.0
2016-03-01,8482.8,21.7,366.4,238.6
2016-03-02,8523.4,22.9,552.6,250.1
2016-03-03,8542.2,23.1,592.8,250.8
2016-03-04,8411.6,23.3,509.0,247.0
2016-03-07,8457.0,23.2,448.5,250.8
2016-03-08,8438.0,23.3,458.9,252.3
2016-03-09,8393.0,23.9,339.9,247.5
2016-03-10,8367.1,23.2,286.6,243.9
2016-03-11,8334.2,22.8,239.4,243.5
2016-03-14,8405.9,22.8,470.7,250.7
2016-03-15,8352.3,23.4,334.6,249.8
2016-03-16,8267.5,23.6,312.5,249.0
2016-03-17,8373.4,22.2,553.2,255.2
2016-03-18,8451.2,22.1,769.7,262.0
2016-03-21,8633.0,22.4,950.6,267.9
2016-03-22,8679.6,21.3,733.6,267.4
2016-03-23,8733.0,21.7,635.5,269.2
2016-03-24,8728.3,21.7,673.4,265.4
2016-03-25,8736.9,21.5,494.2,266.9
2016-03-28,8748.0,22.1,573.3,265.4
2016-03-29,8734.6,22.2,466.8,260.7
2016-03-30,8777.8,22.8,605.3,268.7
2016-03-31,8785.8,23.0,664.7,269.5
2016-04-01,8718.1,23.2,509.8,267.6
2016-04-05,8842.3,23.6,748.2,273.3
2016-04-06,8872.3,23.7,661.2,273.8
2016-04-07,8865.9,23.5,633.4,270.2
2016-04-08,8822.4,23.4,507.1,268.4
2016-04-11,8874.5,24.0,629.7,272.9
2016-04-12,8837.9,24.0,491.0,271.0
2016-04-13,8922.4,23.9,848.1,274.1
2016-04-14,8951.1,24.0,576.2,276.0
2016-04-15,8914.4,24.0,497.7,277.1
2016-04-18,8899.6,24.2,487.6,272.3
2016-04-19,8907.8,24.4,449.9,272.8
2016-04-20,8776.7,25.1,664.7,263.4
2016-04-21,8739.6,24.7,469.4,260.5
2016-04-22,8697.9,23.7,350.3,262.8
2016-04-25,8681.8,24.3,309.0,261.6
2016-04-26,8671.9,24.5,314.1,265.0
2016-04-27,8649.9,24.9,344.8,263.6
2016-04-28,8643.7,25.0,367.0,263.5
2016-04-29,8570.2,24.0,287.0,263.4
2016-05-03,8656.5,24.5,530.5,268.7
2016-05-04,8666.8,24.5,474.6,269.0
2016-05-05,8693.3,23.9,429.6,271.7
2016-05-06,8579.4,23.3,568.7,262.3
2016-05-09,8521.0,23.1,412.4,254.6
2016-05-10,8461.4,23.5,266.9,254.9
2016-05-11,8412.1,24.0,314.3,255.1
2016-05-12,8380.4,25.0,320.9,255.2
2016-05-13,8328.9,23.4,282.3,255.1
2016-05-16,8343.4,23.6,318.7,258.5
2016-05-17,8329.8,23.9,384.0,258.5
2016-05-18,8260.1,23.8,339.6,254.4
2016-05-19,8267.2,22.4,340.1,254.4
2016-05-20,8245.9,22.0,326.1,256.7
2016-05-23,8246.1,22.2,352.3,258.9
2016-05-24,8247.3,22.9,322.2,256.6
2016-05-25,8233.2,23.1,322.9,256.1
2016-05-26,8233.4,23.4,350.5,260.0
2016-05-27,8201.5,21.8,324.8,257.9
2016-05-30,8186.3,22.7,277.0,257.6
2016-05-31,8269.8,22.8,631.8,267.3
2016-06-01,8299.1,22.4,630.0,268.1
2016-06-02,8353.2,22.8,528.0,269.9
2016-06-03,8337.5,22.9,596.6,270.5
2016-06-06,8367.0,23.0,494.5,271.1
2016-06-07,8382.6,23.6,452.5,270.8
2016-06-08,8346.0,25.6,472.3,270.1
2016-06-13,8309.6,22.2,513.8,259.3
2016-06-14,8287.3,26.0,325.6,260.5
2016-06-15,8367.2,25.3,569.3,267.7
2016-06-16,8362.4,23.7,530.4,267.5
2016-06-17,8340.7,23.0,495.8,268.4
2016-06-20,8359.5,24.3,422.6,268.1
2016-06-21,8343.4,24.7,523.2,265.4
2016-06-22,8373.8,24.0,433.1,269.5
2016-06-23,8368.8,25.8,457.0,269.0
2016-06-24,8350.2,24.3,578.6,266.3
2016-06-27,8422.9,25.7,554.1,271.5
2016-06-28,8458.9,25.9,602.4,273.2
2016-06-29,8498.1,26.8,594.5,274.3
2016-06-30,8508.6,26.9,502.0,273.8
2016-07-01,8483.7,26.8,445.8,272.5
2016-07-04,8568.6,28.8,667.2,277.3
2016-07-05,8601.4,30.7,667.7,278.3
2016-07-06,8633.0,31.2,621.1,279.0
2016-07-07,8669.1,31.9,708.9,279.2
2016-07-08,8631.3,30.7,556.9,278.1
2016-07-11,8651.0,31.7,681.5,277.4
2016-07-12,8699.8,32.8,754.6,281.3
2016-07-13,8722.5,31.0,771.6,282.4
2016-07-14,8736.9,31.1,599.9,282.2
2016-07-15,8720.3,29.9,571.6,281.5
2016-07-18,8762.8,30.8,563.7,280.1
2016-07-19,8811.2,30.9,521.1,280.4
2016-07-20,8821.1,31.8,472.4,279.1
2016-07-21,8828.8,33.1,536.7,279.0
2016-07-22,8801.8,31.2,525.5,277.7
2016-07-25,8822.3,30.9,479.4,277.8
2016-07-26,8840.5,33.0,498.2,281.1
2016-07-27,8725.1,33.1,782.6,272.9
2016-07-28,8686.8,33.0,532.9,273.9
2016-07-29,8636.3,31.7,389.3,270.9
2016-08-01,8600.4,31.0,367.4,267.2
2016-08-02,8592.2,31.4,283.3,269.3
2016-08-03,8592.3,32.7,342.3,270.3
2016-08-04,8609.0,33.4,389.8,272.0
2016-08-05,8579.0,33.3,365.5,270.9
2016-08-08,8610.3,34.6,420.8,274.1
2016-08-09,8640.2,35.2,462.2,276.3
2016-08-10,8675.4,36.1,459.0,274.9
2016-08-11,8680.4,36.5,435.6,271.6
2016-08-12,8655.1,35.4,421.4,275.1
2016-08-15,8764.7,37.7,860.3,281.4
2016-08-16,8864.2,36.3,766.2,281.6
2016-08-17,8897.5,35.9,628.8,281.4
2016-08-18,8941.5,35.6,667.1,281.2
2016-08-19,8939.7,35.7,538.7,280.6
2016-08-22,8955.6,36.2,519.3,276.6
2016-08-23,8961.0,36.8,439.7,277.2
2016-08-24,8974.2,36.1,404.9,277.2
2016-08-25,8976.1,36.3,461.0,275.8
2016-08-26,8955.0,34.7,418.8,276.1
2016-08-29,8976.9,35.4,387.1,276.8
2016-08-30,8976.6,37.9,373.3,276.6
2016-08-31,8995.9,38.6,414.6,277.1
2016-09-01,8990.0,39.1,418.7,274.0
2016-09-02,8954.5,39.2,389.2,274.0
2016-09-05,8960.3,38.0,374.9,275.1
2016-09-06,9022.9,38.7,526.9,278.3
2016-09-07,9023.2,39.6,518.8,277.8
2016-09-08,9037.5,39.1,421.8,278.4
2016-09-09,9003.0,38.2,441.1,276.4
2016-09-12,8970.4,38.3,503.7,270.5
2016-09-13,8959.3,36.7,368.9,271.7
2016-09-14,8895.7,34.5,319.9,270.5
2016-09-19,8919.5,38.2,311.2,272.9
2016-09-20,8927.8,37.4,296.8,271.9
2016-09-21,8936.0,37.7,308.0,272.1
2016-09-22,8920.9,38.4,374.4,274.0
2016-09-23,8879.3,37.1,324.0,273.0
2016-09-26,8871.3,38.6,365.3,268.4
2016-09-27,8863.7,38.4,302.5,270.6
2016-09-28,8848.7,36.2,249.9,269.4
2016-09-29,8822.6,34.3,282.8,270.4
2016-09-30,8685.4,31.1,223.7,271.6
2016-10-10,8784.5,33.7,476.5,276.1
2016-10-11,8828.0,37.1,442.9,277.5
2016-10-12,8873.5,36.4,378.9,277.2
2016-10-13,8903.1,40.0,390.5,277.2
2016-10-14,8895.8,39.1,374.7,277.0
2016-10-17,8917.0,38.8,415.3,275.0
2016-10-18,8973.8,38.9,469.6,278.5
2016-10-19,8990.4,38.6,458.6,278.3
2016-10-20,9005.5,38.8,391.3,278.2
2016-10-21,8982.1,39.5,439.5,276.9
2016-10-24,9045.4,41.0,555.9,279.3
2016-10-25,9083.1,39.7,499.8,280.5
2016-10-26,9104.6,41.2,491.7,278.7
2016-10-27,9122.0,39.4,409.8,278.5
2016-10-28,9057.1,40.1,422.1,276.5
2016-10-31,9075.5,38.9,362.7,276.5
2016-11-01,9106.4,39.5,413.1,278.4
2016-11-02,9100.4,39.4,461.6,276.9
2016-11-03,9168.4,41.9,618.3,278.5
2016-11-04,9150.4,39.1,477.5,277.9
2016-11-07,9176.2,40.5,462.4,278.5
2016-11-08,9189.7,41.9,474.6,279.9
2016-11-09,9226.9,40.9,616.8,278.2
2016-11-10,9284.5,43.2,616.5,280.91
2016-11-11,9284.7,42.8,745.7,282.9
2016-11-14,9366.6,43.0,803.9,283.3
2016-11-15,9414.2,44.0,623.2,283.6
2016-11-16,9453.9,42.2,582.8,283.3
2016-11-17,9458.4,44.3,512.6,282.9
2016-11-18,9438.5,41.7,497.8,280.9
2016-11-21,9499.5,43.2,558.0,280.9
2016-11-22,9563.3,44.1,650.6,283.2
2016-11-23,9560.5,44.5,651.5,282.0
2016-11-24,9566.5,46.8,623.5,281.4
2016-11-25,9558.3,44.3,619.3,282.9
2016-11-28,9637.5,47.4,700.8,282.4
2016-11-29,9667.7,47.0,776.3,280.9
2016-11-30,9720.1,44.5,637.4,279.5
2016-12-01,9694.8,47.3,602.5,280.8
2016-12-02,9650.2,45.0,631.8,277.5
2016-12-05,9635.2,43.4,544.2,275.5
2016-12-06,9635.8,42.7,401.8,275.5
2016-12-07,9651.2,43.8,421.1,278.2
2016-12-08,9648.3,45.7,419.6,277.0
2016-12-09,9617.6,44.9,459.2,277.2
2016-12-12,9500.6,44.2,551.6,268.8
2016-12-13,9487.6,40.5,372.1,270.4
2016-12-14,9491.8,40.3,417.8,268.0
2016-12-15,9520.5,38.5,402.5,270.0
2016-12-16,9483.6,37.1,320.5,271.8
2016-12-19,9475.9,36.5,310.0,271.9
2016-12-20,9488.3,35.7,310.9,270.8
2016-12-21,9487.7,37.7,348.5,272.5
2016-12-22,9476.7,36.6,309.6,272.6
2016-12-23,9422.4,36.5,315.6,269.9
2016-12-26,9436.7,36.1,326.9,271.3
2016-12-27,9443.2,34.5,285.9,271.0
2016-12-28,9447.7,33.2,266.1,270.1
2016-12-29,9439.7,33.4,262.9,269.7
2016-12-30,9356.3,34.9,233.9,269.8
2017-01-03,9357.5,33.7,280.8,272.5
2017-01-04,9345.1,34.4,347.1,275.9
